ts_code,trade_date,close,pct_chg,score,volume_ratio,structure,ma10,ma20,macd_dif,macd_dea,rsi6,boll_mid,turnover,avg_turnover_5,atr_ratio,price_vs_ma20,tier,ma5,kdj_k,kdj_d,wr1,wr2,regime,entry_price,ret_1,ret_3,ret_5
159351.SZ,20241101.000000,0.962525,-0.204500,3,,,0.967653,0.959425,,,44.047002,,792390.958000,718882.137400,0.022395,0.003231,C,0.967061,49.584814,61.345062,66.666665,75.860137,sideways,0.962525,0.013319,0.037910,0.055327
159352.SZ,20241101.000000,0.991098,-0.199200,3,,,0.996538,0.987353,,,47.934716,,1254225.996000,1055817.641800,0.022170,0.003793,C,0.995648,49.734675,61.679881,67.647931,73.333556,sideways,0.991098,0.011976,0.036926,0.059880
159353.SZ,20241101.000000,0.965209,-0.308000,3,,,0.970676,0.962014,,,44.595641,,754321.507000,887636.281400,0.022363,0.003321,C,0.969384,48.335190,60.131804,69.695767,74.997303,sideways,0.965209,0.012358,0.037075,0.054583
159593.SZ,20241101.000000,1.142000,0.439800,5,,,1.153700,1.157600,,,47.281541,,255897.306000,436086.409800,0.022142,-0.013476,A,1.147200,38.859462,50.620116,75.510203,72.727271,sideways,1.142000,0.014886,0.031524,0.053415
159595.SZ,20241101.000000,1.148000,0.701800,4,,,1.154200,1.158700,,,51.216243,,314026.804000,509563.293200,0.022461,-0.009234,B,1.149200,45.012437,53.280063,62.499999,59.090908,sideways,1.148000,0.009582,0.026132,0.047038
159605.SZ,20241101.000000,0.950000,0.316800,5,,,0.952000,0.964000,,,49.554334,,1264773.314000,1243177.955600,0.028571,-0.014523,A,0.954400,33.282591,38.692437,72.727271,82.051280,sideways,0.950000,0.007368,0.009474,0.029474
159636.SZ,20241101.000000,1.004000,-0.198800,5,,,1.011900,1.005850,,,50.557809,,504431.242000,311919.004200,0.032797,-0.001839,B,1.010600,36.349727,49.727435,84.905659,82.978722,sideways,1.004000,0.012948,0.032869,0.060757
159792.SZ,20241101.000000,0.694000,0.000000,5,,,0.694200,0.697350,,,52.967378,,1389000.910000,1536113.878000,0.032009,-0.004804,A,0.697000,42.212387,49.896063,72.222220,76.470586,sideways,0.694000,0.011527,0.030259,0.064841
513630.SH,20241101.000000,1.243000,0.974800,6,,,1.256500,1.257550,,,44.609653,,216093.080000,202085.481600,0.020170,-0.011570,B,1.246600,23.535038,33.337142,75.438595,68.888887,sideways,1.243000,0.001609,0.009654,0.023331
513770.SH,20241101.000000,0.425000,-0.117500,5,,,0.426450,0.428525,,,51.122810,,405650.443000,450798.675800,0.031765,-0.008226,A,0.427200,39.254765,48.876901,76.190473,86.486482,sideways,0.425000,0.009412,0.031765,0.064706
560530.SH,20241101.000000,0.965619,-0.203000,3,,,0.971022,0.962602,,,45.553547,,975321.575000,1028173.364200,0.022744,0.003134,C,0.970138,49.177978,61.207101,66.665636,75.000906,sideways,0.965619,0.012208,0.036622,0.057986
560610.SH,20241101.000000,0.937992,-0.209400,3,,,0.943012,0.934758,,,46.779242,,1028062.511000,1150382.374000,0.022860,0.003460,C,0.942126,48.251183,59.712319,68.751585,74.999090,sideways,0.937992,0.013641,0.036726,0.056664
563220.SH,20241101.000000,0.988000,-0.302700,3,,,0.995000,0.985857,,,46.725740,,1070027.191000,1114615.302200,0.021906,0.002174,C,0.993600,48.498058,62.338154,71.874998,79.310342,sideways,0.988000,0.013158,0.039474,0.056680
563360.SH,20241101.000000,1.009000,-0.197800,3,,,1.015200,1.006286,,,41.649961,,778317.071000,982882.128600,0.021945,0.002697,C,1.014000,50.346926,62.512257,65.714284,73.333331,sideways,1.009000,0.012884,0.036670,0.054509
159509.SZ,20241104.000000,1.524000,0.263200,6,,,1.541500,1.546800,,,41.594023,,904718.273000,1716483.641800,0.018982,-0.014740,A,1.541600,35.996413,37.178676,67.415730,67.415730,sideways,1.524000,-0.007874,0.025591,0.023622
159605.SZ,20241104.000000,0.957000,0.736800,5,,,0.953400,0.960850,,,54.786771,,1032391.846000,1204857.174800,0.025153,-0.004007,A,0.954200,35.196524,37.527132,60.975608,67.567566,sideways,0.957000,0.020899,0.031348,0.006270
159607.SZ,20241104.000000,0.948000,0.743900,5,,,0.944800,0.952350,,,54.506909,,364692.699000,476747.647800,0.025166,-0.004568,A,0.945600,35.906729,38.459463,60.975608,69.444443,sideways,0.948000,0.018987,0.031646,0.008439
159636.SZ,20241104.000000,1.017000,1.294800,3,,,1.013400,1.006150,,,59.689487,,377572.879000,338448.496000,0.029709,0.010784,C,1.010000,37.440698,45.631856,60.377357,55.319148,sideways,1.017000,0.024582,0.044248,0.039331
159740.SZ,20241104.000000,0.602000,0.837500,5,,,0.605600,0.607600,,,49.487255,,956327.951000,1298840.269000,0.027171,-0.009217,A,0.604200,27.566149,38.360235,78.124998,78.124998,sideways,0.602000,0.026578,0.038206,0.038206
159742.SZ,20241104.000000,0.618000,0.980400,5,,,0.620500,0.622350,,,50.803696,,227517.976000,292458.449800,0.027161,-0.006990,B,0.619400,28.238186,38.693981,76.470586,76.470586,sideways,0.618000,0.025890,0.035599,0.033981
513010.SH,20241104.000000,0.623000,0.809100,5,,,0.626600,0.628600,,,49.614236,,678399.167000,903099.986400,0.027287,-0.008909,A,0.625400,27.983989,39.279778,79.411762,79.411762,sideways,0.623000,0.027287,0.040128,0.038523
513130.SH,20241104.000000,0.604000,1.003300,5,,,0.607700,0.608950,,,49.794226,,2560462.502000,3823316.919800,0.027436,-0.008129,A,0.606200,29.403888,40.258588,75.757573,75.757573,sideways,0.604000,0.026490,0.038079,0.038079
513180.SH,20241104.000000,0.612000,0.990100,5,,,0.615000,0.616400,,,50.439740,,3625236.351000,4534168.898200,0.027077,-0.007138,A,0.614000,30.266656,41.127082,75.757573,75.757573,sideways,0.612000,0.026144,0.039216,0.039216
513310.SH,20241104.000000,1.431000,2.287300,5,,,1.437000,1.428100,,,53.463324,,1196195.690000,1591500.845200,0.033293,0.002031,A,1.428000,28.078773,32.219596,66.326530,57.142856,sideways,1.431000,0.028651,0.061495,0.088050
513380.SH,20241104.000000,0.557279,1.088900,5,,,0.559580,0.560805,,,51.021132,,375625.936000,482954.793200,0.027058,-0.006287,A,0.558379,29.638044,40.076327,74.193130,74.193130,sideways,0.557279,0.024236,0.035907,0.036804
513580.SH,20241104.000000,0.607000,0.830600,5,,,0.611400,0.613000,,,48.738779,,148709.259000,216511.642000,0.027654,-0.009788,B,0.609400,27.712703,39.237814,79.411762,79.411762,sideways,0.607000,0.028007,0.041186,0.041186
513770.SH,20241104.000000,0.429000,0.941200,3,,,0.427150,0.427350,,,58.117312,,330903.782000,470192.453000,0.028055,0.003861,C,0.427000,38.450544,45.401449,59.999997,66.666663,sideways,0.429000,0.027972,0.059441,0.045455
513980.SH,20241104.000000,0.552000,1.845000,4,,,0.553500,0.550600,,,54.535656,,428646.115000,545987.295600,0.030797,0.002543,B,0.549800,34.282486,41.948150,59.999998,59.999998,sideways,0.552000,0.021739,0.030797,0.036232
588030.SH,20241104.000000,0.884000,2.671300,6,,,0.892300,0.891200,,,51.126820,,406224.221000,563033.229400,0.038300,-0.008079,A,0.882600,34.938675,43.751354,61.904761,59.322033,sideways,0.884000,0.049774,0.082579,0.156109
588060.SH,20241104.000000,0.609000,1.669400,5,,,0.620400,0.612700,,,49.251423,,273136.796000,453467.311000,0.043866,-0.006039,B,0.612000,25.515056,36.929153,77.999998,74.999998,sideways,0.609000,0.042693,0.078818,0.126437
588220.SH,20241104.000000,0.885000,2.549200,6,,,0.894700,0.893100,,,50.663356,,407783.524000,442555.080200,0.037934,-0.009070,A,0.884200,34.298117,43.550020,63.492062,61.016948,sideways,0.885000,0.049718,0.080226,0.159322
159509.SZ,20241114.000000,1.547000,0.259200,3,,,1.544100,1.547250,,,49.603756,,934162.594000,1384378.401200,0.019623,-0.000162,C,1.551200,45.855829,48.610175,53.153153,81.944443,sideways,1.547000,-0.008403,-0.004525,-0.009050
159509.SZ,20241115.000000,1.534000,-0.840300,5,,,1.545500,1.545400,,,41.908267,,760120.092000,1203362.210800,0.019464,-0.007377,A,1.544200,39.903886,45.708079,71.999999,92.307691,sideways,1.534000,-0.003911,0.012386,-0.002608
513360.SH,20241115.000000,0.533000,0.188000,5,,,0.543300,0.537850,,,41.965321,,396803.329000,273863.431600,0.029081,-0.009017,B,0.543000,33.723101,49.860854,77.272726,94.444442,sideways,0.533000,-0.045028,-0.020638,-0.054409
159509.SZ,20241118.000000,1.528000,-0.391100,5,,,1.545900,1.543700,,,38.592291,,794234.475000,1170796.673800,0.019820,-0.010170,A,1.537800,31.978935,41.131697,77.999999,75.806450,sideways,1.528000,0.007853,0.003272,0.003272
159593.SZ,20241118.000000,1.158000,-0.429900,4,,,1.188900,1.171500,,,35.503192,,416140.209000,591979.384600,0.024118,-0.011524,B,1.179800,33.040229,50.632807,90.476189,89.610388,sideways,1.158000,0.005181,0.004318,-0.030225
159595.SZ,20241118.000000,1.156000,-0.430700,3,,,1.188200,1.171450,,,34.469512,,292395.504000,392608.803400,0.024283,-0.013189,C,1.178600,30.252498,48.658268,93.181817,92.207791,sideways,1.156000,0.006055,0.007785,-0.028547
159593.SZ,20241119.000000,1.164000,0.518100,6,,,1.186500,1.171650,,,40.900207,,323582.404000,553875.988000,0.024116,-0.006529,A,1.173600,30.270547,43.845387,75.268816,73.255813,sideways,1.164000,0.000859,-0.030928,-0.038660
159595.SZ,20241119.000000,1.163000,0.605500,6,,,1.185900,1.171550,,,40.787813,,283449.101000,370206.546400,0.024076,-0.007298,B,1.172000,27.728469,41.681668,77.319587,74.418604,sideways,1.163000,0.000860,-0.030095,-0.036973
159338.SZ,20241120.000000,0.976000,0.514900,5,,,0.992300,0.978800,,,44.882719,,2538772.920000,2823062.879600,0.023053,-0.002861,A,0.973800,33.834891,43.365533,65.432098,56.249999,sideways,0.976000,0.000000,-0.037910,-0.022541
159339.SZ,20241120.000000,0.985000,0.305500,5,,,1.000800,0.987100,,,45.226575,,792410.759000,1116924.875400,0.022988,-0.002127,A,0.983000,35.258246,44.896868,64.556961,55.555555,sideways,0.985000,-0.002030,-0.036548,-0.024365
159351.SZ,20241120.000000,0.984221,0.402400,6,,,1.001677,0.988264,,,43.691871,,1181796.021000,1185927.661200,0.023261,-0.004091,A,0.983038,33.190652,43.238557,67.073502,59.090769,sideways,0.984221,0.002004,-0.035070,-0.021042
159352.SZ,20241120.000000,1.012859,0.490700,6,,,1.031355,1.017359,,,43.533820,,1825615.581000,2185413.173000,0.023717,-0.004423,A,1.011474,31.753627,42.196280,68.604008,59.700321,sideways,1.012859,0.001953,-0.034180,-0.021485
159353.SZ,20241120.000000,0.987078,0.506100,6,,,1.004076,0.990507,,,44.174877,,711332.395000,848500.875600,0.022874,-0.003462,A,0.985686,32.210622,42.593887,67.901188,58.729879,sideways,0.987078,0.000000,-0.035247,-0.022155
159509.SZ,20241120.000000,1.553000,0.844200,3,,,1.547400,1.542800,,,57.259825,,824188.322000,968761.063400,0.017662,0.006611,C,1.540400,39.988144,38.498293,56.989247,24.528301,sideways,1.553000,-0.012878,-0.012878,-0.018030
159593.SZ,20241120.000000,1.165000,0.085900,5,,,1.185200,1.171550,,,41.873006,,240884.013000,452868.677400,0.023666,-0.005591,A,1.166400,28.782515,38.824430,74.193548,62.499999,sideways,1.165000,-0.001717,-0.036052,-0.024893
159595.SZ,20241120.000000,1.164000,0.086000,5,,,1.184500,1.171400,,,41.750603,,406751.007000,383570.643000,0.023564,-0.006317,B,1.164800,26.389426,36.584254,76.288659,64.062499,sideways,1.164000,0.000859,-0.035223,-0.024914
560530.SH,20241120.000000,0.987230,0.399600,6,,,1.005501,0.991503,,,43.213146,,868213.270000,1271780.701200,0.023596,-0.004310,A,0.986444,31.171548,41.479984,69.767634,59.999999,sideways,0.987230,0.002985,-0.034826,-0.023881
560610.SH,20241120.000000,0.958661,0.516000,6,,,0.975295,0.962402,,,44.411877,,1333284.715000,1861858.468400,0.023321,-0.003887,A,0.956496,32.380984,42.467316,67.089356,58.731131,sideways,0.958661,0.001027,-0.035933,-0.024641
563220.SH,20241120.000000,1.012000,0.496500,6,,,1.029200,1.015400,,,44.599357,,1491302.782000,1581282.813600,0.022798,-0.003348,A,1.010400,32.827476,42.946707,67.073170,58.461538,sideways,1.012000,0.000000,-0.036561,-0.022727
563360.SH,20241120.000000,1.032000,0.486900,6,,,1.049700,1.035800,,,44.159860,,1463755.235000,1521966.617600,0.023533,-0.003669,A,1.030400,30.671919,40.427578,69.230768,58.208954,sideways,1.032000,0.000969,-0.035853,-0.023256
159338.SZ,20241121.000000,0.976000,0.000000,5,,,0.988500,0.979850,,,44.882718,,2218249.607000,2680200.111800,0.022614,-0.003929,A,0.971400,34.079228,40.270098,65.432098,54.098360,sideways,0.976000,-0.030738,-0.040984,-0.032787
159339.SZ,20241121.000000,0.983000,-0.203000,5,,,0.997000,0.988100,,,43.520799,,2099485.007000,1303176.602800,0.022744,-0.005161,A,0.980000,34.475961,41.423232,67.088607,57.377048,sideways,0.983000,-0.028484,-0.037640,-0.029502
159351.SZ,20241121.000000,0.986193,0.200400,5,,,0.997830,0.989448,,,45.824620,,866583.540000,1170811.345800,0.022714,-0.003290,A,0.980473,33.915447,40.130854,64.634960,53.226808,sideways,0.986193,-0.030000,-0.041000,-0.032000
159352.SZ,20241121.000000,1.014837,0.195300,5,,,1.027498,1.018546,,,45.692338,,1755808.704000,2097241.352600,0.023322,-0.003641,A,1.008902,32.541866,38.978142,66.278727,54.686907,sideways,1.014837,-0.030215,-0.041910,-0.034113
159353.SZ,20241121.000000,0.987078,0.000000,5,,,1.000199,0.991600,,,44.174876,,599369.350000,794594.179600,0.022587,-0.004560,A,0.982505,32.173352,39.120375,67.901188,56.666442,sideways,0.987078,-0.029205,-0.039276,-0.030212
159593.SZ,20241121.000000,1.163000,-0.171700,5,,,1.180200,1.172000,,,40.281689,,215153.446000,371626.522000,0.023216,-0.007679,B,1.162600,27.715475,35.121445,76.344085,65.624999,sideways,1.163000,-0.030095,-0.037833,-0.032674
159595.SZ,20241121.000000,1.165000,0.085900,5,,,1.179600,1.172150,,,42.865412,,252397.003000,316568.784200,0.023053,-0.006100,B,1.161800,26.895276,33.354595,75.257731,61.290322,sideways,1.165000,-0.031760,-0.038627,-0.036910
560010.SH,20241121.000000,2.543000,0.157500,3,,,2.559600,2.523200,,,53.518873,,255295.767000,490412.751200,0.028144,0.007847,C,2.498800,40.948866,45.285130,53.429603,39.150943,sideways,2.543000,-0.036571,-0.043256,-0.026347
560530.SH,20241121.000000,0.990177,0.298500,5,,,1.001670,0.992780,,,46.424896,,808392.597000,1070702.725000,0.023172,-0.002622,A,0.983890,32.569569,38.509846,66.279193,53.225620,sideways,0.990177,-0.031746,-0.041667,-0.032739
560610.SH,20241121.000000,0.959646,0.102700,5,,,0.971457,0.963484,,,45.492029,,1378656.746000,1808641.409800,0.023004,-0.003983,A,0.954134,32.979798,39.304810,65.822572,54.237054,sideways,0.959646,-0.031795,-0.042052,-0.031795
563220.SH,20241121.000000,1.012000,0.000000,5,,,1.025100,1.016500,,,44.599356,,1490564.870000,1499706.217600,0.022516,-0.004427,A,1.007400,32.860594,39.584669,67.073170,57.142856,sideways,1.012000,-0.029644,-0.039526,-0.029644
563360.SH,20241121.000000,1.033000,0.096900,5,,,1.045600,1.037000,,,45.167139,,1230183.267000,1490856.492400,0.023233,-0.003857,A,1.027600,31.820495,37.558550,68.131867,54.687499,sideways,1.033000,-0.029042,-0.040658,-0.031946
563300.SH,20241122.000000,1.029000,-3.016000,5,,,1.054700,1.041450,,,43.421110,,385152.721000,404110.455200,0.034361,-0.011954,A,1.037200,44.095191,49.770352,69.642857,53.424657,sideways,1.029000,0.014577,0.026239,0.049563
563300.SH,20241125.000000,1.044000,1.457700,3,,,1.048800,1.042450,,,50.115608,,334098.990000,360716.244400,0.033525,0.001487,C,1.045600,46.772680,48.771128,55.454545,32.876712,sideways,1.044000,-0.012452,0.016284,0.054598
563300.SH,20241126.000000,1.031000,-1.245200,5,,,1.043600,1.044100,,,44.624383,,293348.969000,350436.838200,0.034017,-0.012547,B,1.045200,44.664933,47.402396,61.702127,52.112675,sideways,1.031000,0.024248,0.047527,0.066925
512050.SH,20241204.000000,0.954000,-0.521400,3,,,0.949400,0.954000,,,45.484127,,2837942.749000,2904026.316800,0.019392,0.000000,C,0.953000,57.829491,47.571219,41.176470,26.829268,sideways,0.954000,-0.002096,0.010482,0.017820
560010.SH,20241204.000000,2.526000,-1.520500,3,,,2.501900,2.533800,,,52.513244,,202339.498000,229341.592800,0.027005,-0.003078,C,2.529200,74.005012,63.125872,27.638191,27.638191,sideways,2.526000,0.011085,0.013064,0.036421
159740.SZ,20241205.000000,0.589000,-0.841800,3,,,0.584400,0.592250,,,49.011329,,509329.806000,821219.518800,0.019040,-0.005488,C,0.591600,68.807610,59.214899,34.374999,57.894734,sideways,0.589000,0.016978,0.049236,0.056027
159792.SZ,20241205.000000,0.693000,-0.573900,3,,,0.686600,0.695900,,,51.613997,,707078.912000,861953.081000,0.022573,-0.004167,C,0.692800,64.222101,53.030813,31.578947,49.999998,sideways,0.693000,0.023088,0.046176,0.060606
159892.SZ,20241205.000000,0.491000,-1.405600,3,,,0.490400,0.493200,,,45.501835,,284157.744000,355825.279800,0.020367,-0.004461,C,0.495800,68.998481,65.518006,42.857141,85.714280,sideways,0.491000,0.018330,0.026477,0.028513
512050.SH,20241205.000000,0.952000,-0.209600,3,,,0.947400,0.953867,,,43.142959,,2806617.337000,2928214.721400,0.018157,-0.001957,C,0.955200,61.317221,52.153220,40.425531,48.148146,sideways,0.952000,0.014706,0.019958,0.029412
513010.SH,20241205.000000,0.614000,-0.967700,3,,,0.607200,0.614500,,,52.158363,,486456.194000,693139.408400,0.019660,-0.000814,C,0.615800,70.508958,60.557057,32.432432,52.173911,sideways,0.614000,0.017915,0.052117,0.057003
513130.SH,20241205.000000,0.589000,-0.674500,3,,,0.583000,0.591450,,,51.106692,,1538381.563000,3077454.607400,0.019646,-0.004142,C,0.590600,70.611718,60.057060,30.303029,49.999998,sideways,0.589000,0.018676,0.052632,0.061121
513180.SH,20241205.000000,0.600000,-0.990100,3,,,0.593900,0.601600,,,51.388259,,2546505.092000,3911841.279200,0.019643,-0.002660,C,0.601600,67.935010,58.067145,34.285713,54.545452,sideways,0.600000,0.020000,0.053333,0.061667
513380.SH,20241205.000000,0.545273,-0.909100,3,,,0.540270,0.547349,,,50.449421,,172534.437000,320266.359400,0.019463,-0.003793,C,0.547074,68.125718,58.128902,34.425691,56.756170,sideways,0.545273,0.019266,0.055046,0.058716
513770.SH,20241205.000000,0.424000,-0.586200,3,,,0.420750,0.426600,,,49.995498,,114377.354000,202966.048000,0.021732,-0.006095,C,0.424600,61.898334,50.965647,35.555554,55.555551,sideways,0.424000,0.023585,0.043632,0.060142
159781.SZ,20241209.000000,0.574000,-1.204800,3,,,0.569600,0.575800,,,51.532446,,165542.777000,210954.991600,0.025635,-0.003126,C,0.573400,71.720102,64.578321,27.906976,59.999997,sideways,0.574000,0.006969,0.013937,-0.024390
588030.SH,20241209.000000,0.936000,-1.369900,3,,,0.932600,0.938800,,,49.998267,,387532.707000,421267.916600,0.031975,-0.002983,C,0.938200,71.144005,66.026124,30.864197,65.789472,sideways,0.936000,0.018162,0.028846,-0.012821
588190.SH,20241209.000000,0.935000,-1.267200,3,,,0.931500,0.938000,,,50.034102,,249707.885000,268666.125000,0.032086,-0.003198,C,0.937200,70.607523,65.684378,31.250000,65.789472,sideways,0.935000,0.017112,0.027807,-0.012834
588200.SH,20241209.000000,1.447000,-1.831800,3,,,1.449000,1.452850,,,47.637880,,2598008.565000,3234502.260000,0.035788,-0.004027,C,1.456600,65.540383,63.269937,40.268456,81.159419,sideways,1.447000,0.009675,0.017968,-0.022806
588220.SH,20241209.000000,0.939000,-1.261800,3,,,0.935400,0.941200,,,50.188594,,282176.438000,353233.035800,0.032025,-0.002337,C,0.941400,71.210166,66.171623,30.864197,65.789472,sideways,0.939000,0.017039,0.028754,-0.013845
588290.SH,20241209.000000,1.413000,-1.806800,3,,,1.416100,1.419750,,,47.153767,,167312.437000,209065.928200,0.036093,-0.004754,C,1.423200,65.551257,63.480750,40.540540,81.818181,sideways,1.413000,0.010616,0.016985,-0.023355
588800.SH,20241209.000000,0.906000,-1.307200,3,,,0.902800,0.908750,,,49.901335,,298436.875000,319920.344200,0.031930,-0.003026,C,0.908800,72.185184,67.168080,30.379746,66.666665,sideways,0.906000,0.017660,0.029801,-0.012141
159338.SZ,20241216.000000,0.955000,-0.933600,4,,,0.967200,0.961700,,,37.361447,,3164806.776000,3302097.620800,0.017651,-0.006967,B,0.971000,34.469665,50.434045,92.727271,92.727271,sideways,0.955000,0.000000,0.007330,0.004188
159352.SZ,20241216.000000,0.994065,-0.593500,4,,,1.005836,0.999951,,,38.049463,,2058504.219000,2245760.988800,0.017271,-0.005886,B,1.009100,31.732458,48.047895,93.221151,93.221151,sideways,0.994065,-0.000995,0.007960,0.005970
159361.SZ,20241216.000000,0.972000,-0.613500,4,,,0.983600,0.977600,,,39.032526,,2836317.695000,3221415.470400,0.016975,-0.005728,B,0.987000,34.356213,50.993052,92.452828,92.452828,sideways,0.972000,-0.001029,0.006173,0.002058
159682.SZ,20241216.000000,0.954000,-1.548000,4,,,0.974100,0.967250,,,37.082187,,245901.657000,363407.796200,0.029425,-0.013699,B,0.976600,26.797334,42.885838,95.999999,95.999999,sideways,0.954000,0.004193,0.008386,-0.001048
